subjectID,yr,lnPubs,gini,rnkCor,p01Pct,mdn01
215,1979,3.4358444,.44393507,.46762711,.25659823,28
215,1980,3.4149733,.45743129,.63974619,.1923077,19
215,1981,3.447468,.47048587,.53706193,.17844397,3
215,1982,3.4508648,.45890629,.65248257,.035410766,20
215,1983,3.4608979,.45772284,.64377367,.17301038,2
215,1984,3.5971465,.4611201,.49191132,.1011378,4.5
215,1985,3.5847833,.44855785,.53669107,.20811655,5
215,1986,3.6314437,.45107538,.48123187,.14018692,1.5
215,1987,3.6190934,.45943865,.39936113,.048076924,5
215,1988,3.692847,.46383804,.52810752,.18255578,6
215,1989,3.8184898,.44166765,.62091714,.060753342,5.5
215,1990,3.9068735,.43483117,.52897584,.03717472,1
215,1991,3.9240208,.423951,.33075693,.047647409,2
215,1992,3.9377184,.43841618,.48581558,.046168052,4
215,1993,3.9349022,.44385618,.44062313,.023234202,8.5
215,1994,3.9179778,.46834111,.64883757,.084551275,2
215,1995,3.941263,.46754813,.50014824,.11448197,2
215,1996,3.9578946,.47867364,.15024826,.14323491,1
215,1997,3.9580381,.48601639,.41781917,.12115872,1
215,1998,4.0501089,.50504225,.36581323,.10692328,2
215,1999,4.026329,.5058291,.49111089,.094117649,2
215,2000,3.9990435,.51589066,.58962041,.14030868,1
215,2001,4.0359497,.52378261,.44777554,.11046672,4.5
215,2002,4.0101728,.50987512,.54142112,.23444368,2
215,2003,4.1108589,.514112,.52558064,.12395414,2
215,2004,4.0693722,.51464868,.39592722,.093760654,2
215,2005,4.1693511,.51325238,.5812003,.054167513,2.5
215,2006,4.0851121,.50376123,.66663468,.090423346,1
215,2007,4.1765833,.50412738,.72600746,.053272959,2.5
215,2008,4.0659528,.51504076,.51868731,.12027492,1
215,2009,4.1021934,.5159446,.67794842,.10274243,1
215,2010,4.0720291,.51729369,.6225878,.093188748,2
215,2011,4.1298509,.51238787,.57702702,.051909529,1
215,2012,4.1263261,.51830816,.5567081,.1270933,1
215,2013,4.1150446,.51027888,.41963649,.015345661,1
215,2014,4.1158767,.51399851,.81851631,0,
215,2015,4.0451274,,,0,
216,1960,3.3677285,.17847958,,.25728989,7
216,1961,3.5660837,.30710214,.19074324,.19011407,2
216,1962,3.5092025,.31901398,.020237256,.18575852,4.5
216,1963,3.5687883,.34361863,.0033198106,.13495277,5
216,1964,3.5764565,.33180535,.23125744,.39777246,4
216,1965,3.6144753,.32714057,.20791928,.09718173,3.5
216,1966,3.7871771,.34243718,.26152271,.21221025,5
216,1967,3.7078257,.3335245,.28875938,.23515579,7
216,1968,3.7640266,.34101766,.25110373,.18939394,3
216,1969,3.836514,.34762681,.48219624,.1165671,4.5
216,1970,3.7895103,.32233292,.27241975,.048709206,4
216,1971,3.8102324,.34532031,.46598083,.10835914,5
216,1972,3.8553979,.33887929,.36785257,.1953125,3
216,1973,3.8993826,.34307519,.29999068,.13867877,4
216,1974,3.8368304,.34485716,.29718918,.13104251,4
216,1975,3.9000938,.35012066,.38583109,.037759598,4
216,1976,3.8950908,.34219247,.27294394,.11459129,4
216,1977,3.8944821,.34472165,.30262476,.17850313,5
216,1978,3.9430492,.34668821,.44964966,.10261088,6
216,1979,3.9399683,.34669021,.25669113,.11482374,4.5
216,1980,3.9530828,.34626842,.36651462,.022281639,3.5
216,1981,3.9422066,.35169107,.32560012,.12565684,3
216,1982,4.0093236,.35972756,.44519809,.15660174,4
216,1983,4.0010409,.36547947,.48702541,.10973663,4
216,1984,4.0669222,.36525562,.56010067,.12000686,3.5
216,1985,4.0583882,.35581869,.51648891,.14861439,4
216,1986,4.0616031,.3647961,.50198579,.13016313,6
216,1987,4.1167407,.37292239,.45451853,.08407215,4
216,1988,4.1028795,.36363852,.56027836,.071017124,3
216,1989,4.117238,.36947191,.40256557,.061073363,3
216,1990,4.1471505,.36699203,.43774739,.12826908,3.5
216,1991,4.1870694,.35544947,.50186801,.071502857,4
216,1992,4.184947,.35792655,.49399197,.11104579,5
216,1993,4.1500192,.35369503,.49195257,.11326632,4
216,1994,4.1210341,.34590104,.56377345,.1210837,3.5
216,1995,4.0721025,.33339083,.60214752,.09317296,3
216,1996,4.1028795,.34604266,.50410652,.16570662,4
216,1997,4.0915265,.33760384,.60529858,.153896,4
216,1998,4.1544542,.33595482,.54933918,.098101042,4
216,1999,4.0314488,.32281542,.255317,.15812482,4
216,2000,4.1223798,.33126587,.48615167,.12825349,5
216,2001,4.0341067,.3280746,.39702567,.14791532,4.5
216,2002,4.0589571,.3267571,.39008328,.12222804,2.5
216,2003,4.0327396,.31945708,.46999004,.16692942,3
216,2004,4.0454011,.31972367,.54728264,.17114033,3
216,2005,4.0972919,.31710643,.53190231,.11190153,2
216,2006,4.1491575,.31896439,.48038837,.1489573,3
216,2007,4.1428275,.32699281,.61353397,.10076292,2
216,2008,4.1620264,.3189607,.51124346,.11706377,2
216,2009,4.2359576,.31254652,.31508052,.063890338,1
216,2010,4.1280761,.31827834,.50946754,.1340283,1
216,2011,4.0947857,.31038597,.5299412,.056274619,1
216,2012,4.1180663,.3173978,.54103673,.08381591,2
216,2013,4.1232963,.30498415,,.082812615,0
216,2014,4.1384606,.29546994,.65836847,0,
216,2015,4.1177683,,,0,
217,1960,2.2380462,0,,0,
217,1961,2.3802114,.088888891,,0,
217,1962,2.1003706,0,.072994642,0,
217,1963,2.1931245,.086363636,.19190069,0,
217,1964,2.3636119,.11956522,.12369342,0,
217,1965,2.4248817,.039855074,.05171895,.37593985,20
217,1966,2.8662872,.13529733,,0,
217,1967,2.9425042,.10372961,.092968628,0,
217,1968,2.9969492,.15584415,,0,
217,1969,3.0637085,.17277311,,.086355783,42
217,1970,3.0445397,.14930831,.34468478,0,
217,1971,3.0827854,.19983955,.38054606,0,
217,1972,2.991226,.18144222,.052752014,0,
217,1973,3.0748165,.14570655,,.084175088,38
217,1974,3.1287222,.12193958,,0,
217,1975,3.1883659,.13715819,.21394131,0,
217,1976,3.2499318,.10630641,.20563033,0,
217,1977,3.2538223,.16188373,.12520364,.055741359,17
217,1978,3.3163898,.13765176,.38039544,0,
217,1979,3.3447852,.14180064,.3196432,0,
217,1980,3.3951516,.15089892,.41447026,0,
217,1981,3.4967914,.11573429,.28958946,0,
217,1982,3.5331364,.1256966,.18086389,.029299736,9
217,1983,3.5082603,.12238282,-.051923595,0,
217,1984,3.510545,.13462317,.28448322,.061728396,8.5
217,1985,3.4927604,.12291122,.12431307,.03215434,8
217,1986,3.5425766,.15573227,.17009521,.057339448,16
217,1987,3.5566642,.13591805,.26761064,.02775465,3
217,1988,3.5928426,.12071816,.13536426,0,
217,1989,3.6308346,.14106773,,0,
217,1990,3.6184664,.1550124,,.024073182,2
217,1991,3.6030362,.15024766,,0,
217,1992,3.572058,.16975734,,0,
217,1993,3.5703094,.17440355,.18014424,.026896181,5
217,1994,3.611192,.16942652,.12910345,.024479805,20
217,1995,3.5793262,.18955454,,.079030558,3
217,1996,3.6288996,.1973923,.17238852,.047003526,3.5
217,1997,3.612572,.19040325,.14615588,0,
217,1998,3.6007552,.18992898,.23704542,0,
217,1999,3.5612206,.19988437,.27717459,.054929964,8.5
217,2000,3.4743619,.2163638,.2036808,.067091577,6.5
217,2001,3.3324385,.21860211,.33770052,0,
217,2002,3.3564084,.22523512,.35607079,.08802817,9.5
217,2003,3.4029489,.23566987,.36847389,.079082638,1.5
217,2004,3.3654881,.23426798,.28441116,.043103449,6
217,2005,3.4763968,.24096155,.29935604,.10016695,6
217,2006,3.4396484,.23781325,.34063968,.10901163,5
217,2007,3.7377491,.23283879,.46411896,.036583137,6
217,2008,3.6091673,.27719998,.26202339,.024594195,4
217,2009,3.6316466,.28691986,.4057731,0,
217,2010,3.5743785,.29386815,.5590567,.053290702,2.5
217,2011,3.5933969,.29939601,.19239756,.051007397,1.5
217,2012,3.6606758,.31438294,.39285904,.021843599,1
217,2013,3.6250036,.30516931,.46350729,0,
217,2014,3.6613393,.31358895,.419554,0,
217,2015,3.5997739,,,0,
218,1960,3.0817072,.11568203,,.16570008,8.5
218,1961,3.2273724,.27082708,.096446276,0,
218,1962,3.3380578,.27166012,,.13774104,3
218,1963,3.2650537,.26666787,.18793753,.21727322,2
218,1964,3.4279728,.27859509,.26488766,.18663681,3
218,1965,3.5786393,.3190372,.29041538,.052770447,3
218,1966,3.7275412,.33365017,.50948268,.074906364,6
218,1967,3.7455432,.33899719,.42830184,.12576357,2
218,1968,3.7629786,.34276265,.52347302,.051777702,3
218,1969,3.7430391,.34175235,.44149902,.23491146,3
218,1970,3.7734208,.35542405,-.10627683,.1010952,3
218,1971,3.8230176,.33822221,.36117738,.16533895,3
218,1972,3.8667598,.34365144,.55808187,.1087252,4.5
218,1973,3.8334658,.33591747,.48641336,.17608218,4
218,1974,3.8689382,.33457148,.67089868,.14874916,3
218,1975,3.8694663,.33276987,.60874271,.12155592,5
218,1976,3.9174004,.33370447,.47375152,.10885341,3
218,1977,4.0077052,.3298299,.63279897,.12771392,3
218,1978,4.0220156,.33041921,.56344783,.047528517,2
218,1979,4.0508437,.32899481,.63331246,.097847357,2
218,1980,4.0199051,.33924177,.59679675,.1719362,4
218,1981,4.0644207,.33569667,.68145198,.11207863,3
218,1982,4.0635586,.33134389,.6832397,.077747062,5
218,1983,4.1279788,.33463123,.60189915,.067029119,4
218,1984,4.1351643,.34396347,.64608037,.10255659,2
218,1985,4.1181655,.33756965,.44724399,.06856098,2
218,1986,4.1252537,.33937582,.58048177,.052461967,2
218,1987,4.1402879,.3407222,.66742945,.072395571,2.5
218,1988,4.1140771,.35059604,.65666175,.099969238,3
218,1989,4.129271,.3466492,.67289168,.10395782,3
218,1990,4.2132254,.34866044,.67476141,.12852684,3
218,1991,4.1465311,.34947217,.64053631,.099907227,2.5
218,1992,4.1934309,.35888261,.6149106,.11530332,2.5
218,1993,4.2331991,.37178516,.65186071,.14613047,3
218,1994,4.2217011,.38360202,.46933332,.14404897,3
218,1995,4.2858047,.38374391,.65718561,.10874631,3
218,1996,4.2405243,.38823783,.75853181,.10920168,2
218,1997,4.2696295,.39527801,.66135186,.18274657,3
218,1998,4.2224565,.39861351,.47478729,.095865786,3
218,1999,4.1925673,.39132145,.70013648,.16046213,3
218,2000,4.1868997,.40152332,.70204937,.1690727,3.5
218,2001,4.1851735,.4017162,.65995473,.16974603,3
218,2002,4.2161922,.405707,.66581845,.18843839,2
218,2003,4.2513704,.41168779,.7423799,.19619934,4
218,2004,4.2957649,.41416219,.53985047,.17713447,4
218,2005,4.2961822,.41583329,.74350876,.10112246,3
218,2006,4.3075175,.41749954,.64279211,.13792424,4
218,2007,4.3556623,.42430487,.67996985,.07936158,4
218,2008,4.3589053,.42623839,.78868043,.074394993,3
218,2009,4.3984609,.43542433,.83774537,.051937673,2
218,2010,4.3722858,.42858115,.66712385,.046677418,2
218,2011,4.4007454,.43564335,.91152811,.023845481,1.5
218,2012,4.4191623,.44230777,.85341549,.011427701,2
218,2013,4.4311867,.45101941,.79451019,.0037052133,1
218,2014,4.4389219,.45352569,.86093342,0,
218,2015,4.3673558,,,0,
219,1975,3.3330441,.053679653,,0,
219,1976,3.3854275,.01850508,,0,
219,1977,3.3977664,.020390071,-.19287919,0,
219,1978,3.431042,.10693175,,0,
219,1979,3.409426,.056900494,,0,
219,1980,3.3186893,.033645321,-.28948373,0,
219,1981,3.3821971,.046296295,,0,
219,1982,3.3455698,.056924317,,0,
219,1983,3.406029,.031603307,,0,
219,1984,3.4010558,.07230252,,0,
219,1985,3.3762119,.034099214,,0,
219,1986,3.4577305,.17150076,,0,
219,1987,3.3941014,.025936073,,0,
219,1988,3.3778524,.05575648,-.18257418,0,
219,1989,3.2422929,0,,0,
219,1990,3.2089784,.065947615,,0,
219,1991,3.2327421,.07646703,-.097404651,0,
219,1992,3.2301934,.069972828,.51017767,0,
219,1993,3.3201463,.028120268,,0,
219,1994,3.3136563,.054160126,.063722998,0,
219,1995,3.2748504,.058333334,.3391363,0,
219,1996,3.2676411,.070512824,,0,
219,1997,3.3138673,.032183908,,0,
219,1998,3.2674065,.015617,,0,
219,1999,3.3302107,.021717172,.38317803,0,
219,2000,3.2743888,.014078675,-.069814816,0,
219,2001,3.2864566,.023780487,,0,
219,2002,3.2447717,.03325123,-.091405876,0,
219,2003,3.2327421,.049221613,-.051571064,0,
219,2004,3.2296817,.099965706,-.11926387,0,
219,2005,3.2753115,.046278924,-.010367691,0,
219,2006,3.2727697,.055910923,-.06151912,0,
219,2007,3.27738,.022702103,.096444555,0,
219,2008,3.3186893,.045238096,,0,
219,2009,3.3213913,.023228804,-.0092992084,0,
219,2010,3.1726029,.016938899,,0,
219,2011,3.193681,.066802539,,0,
219,2012,3.149219,.013508371,,0,
219,2013,3.0457141,.11096257,,0,
219,2014,3.1420765,0,.076686271,0,
219,2015,2.9576073,,,0,
220,1960,3.5619357,.15584415,,0,
220,1961,3.5705431,.095732838,,.026881721,13
220,1962,3.5743785,.15656565,.30860671,0,
220,1963,3.5563025,.070534423,-.032937538,.055555556,32
220,1964,3.5812669,.091511935,,0,
220,1965,3.6814222,.16010101,.16920413,0,
220,1966,3.8198729,.1458054,,0,
220,1967,3.9028184,.20862682,.21415569,0,
220,1968,3.8661101,.27103108,.18578236,.013610997,8
220,1969,3.830781,.30024981,.50251842,.014764506,16
220,1970,3.8980117,.27225024,.34873465,0,
220,1971,3.7083359,.28817138,.51153678,.039146606,7.5
220,1972,3.7141621,.27973154,,.019312477,3
220,1973,3.7647736,.26845369,.45037547,0,
220,1974,3.8942606,.28796616,.45831877,.038270187,7
220,1975,3.9771748,.31306696,.45652118,.010539629,6
220,1976,4.023746,.27805981,.4863767,.0094679035,2
220,1977,4.0644207,.29866466,.42046717,.017242866,4.5
220,1978,4.06989,.2759456,.56721848,.034054145,8
220,1979,4.0580463,.26854381,.44497219,.034995627,9
220,1980,4.0688906,.22842808,.35030237,.017066302,16.5
220,1981,4.0934215,.25292516,.30335411,.016129032,10
220,1982,4.0798321,.2510055,.44317508,0,
220,1983,4.0848265,.2773796,.3747564,.0082257139,4
220,1984,4.0733886,.27403745,.55861217,.016890466,8
220,1985,4.0626197,.27269757,.48056874,.025971778,7
220,1986,4.0655799,.2732062,.38357177,.0085984524,7
220,1987,4.0924749,.25087076,.3791703,.0080821142,5
220,1988,4.0413136,.25966352,.59041238,.0090925619,12
220,1989,4.0219746,.27184069,.29183179,.0095066074,17
220,1990,4.0371876,.26381916,.31923077,0,
220,1991,4.053616,.29089734,.33972341,0,
220,1992,4.0466123,.28177905,.21074331,.017964609,3.5
220,1993,4.0297084,.2890521,.25675401,.046694059,7
220,1994,4.0365891,.29736507,.2899965,.0091920216,11
220,1995,4.028368,.29898921,.43419045,.046838406,3
220,1996,4.0350695,.30072057,.48260635,.018448483,6.5
220,1997,4.0519624,.3329435,.35067776,0,
220,1998,4.0503798,.33684051,.45882353,.017809439,8
220,1999,4.0269823,.33138701,.53906143,.0093976129,13
220,2000,4.0062523,.34135553,.600299,.029571217,3
220,2001,3.9696953,.34280691,.48923042,.021445422,5
220,2002,3.9652958,.32364306,.60201734,.075823225,8
220,2003,3.9231403,.33923471,.54598778,.023872046,4
220,2004,3.943445,.34721529,.49320626,0,
220,2005,3.9399683,.35424826,.61734188,0,
220,2006,3.9680157,.37250197,.53406888,.021528525,4
220,2007,3.9999132,.36909917,.50590539,0,
220,2008,4.0713296,.383782,.79998976,.0084853629,5
220,2009,4.0675917,.39019606,.71719265,.0085587129,5
220,2010,4.0657291,.39528653,.61120558,.017190993,3.5
220,2011,4.0556841,.39578769,.73378634,0,
220,2012,4.0525784,.40014121,.550165,0,
220,2013,4.0450101,.40710548,.69282103,0,
220,2014,4.0414715,.41956753,.77304369,0,
220,2015,3.987711,,,0,
221,1960,2.8102324,.25576073,,.15479876,5
221,1961,2.9116902,.22870216,,.12254902,3
221,1962,3.0107238,.31936571,.13201609,.19512194,12
221,1963,2.9795485,.2979559,.1801151,.1048218,9
221,1964,3.1245043,.31594178,.25178793,.37537539,5
221,1965,3.2922561,.32518601,.4198935,.15306123,5
221,1966,3.2289133,.29168424,-.046717379,.11806376,2.5
221,1967,3.3963737,.3108533,,.2007226,4
221,1968,3.3388548,.30905384,.38686123,.045829516,5
221,1969,3.55145,.33467695,.38647786,.14044943,8
221,1970,3.5322447,.30776259,,.17615972,4
221,1971,3.5892792,.31097469,.34743482,.10298661,6.5
221,1972,3.6206565,.32192582,.46867618,.16766468,5
221,1973,3.6213841,.31750411,.15182599,.21520804,6
221,1974,3.6100211,.30528361,.42532229,.24545901,4.5
221,1975,3.589838,.29809067,.33926594,.30856261,7
221,1976,3.5975854,.30936489,.50940645,.37888357,4
221,1977,3.6693168,.31196854,.41184965,.10706638,8
221,1978,3.6849351,.29939824,.50774711,.16525511,11
221,1979,3.7344799,.30695429,.43414739,.11057869,4.5
221,1980,3.7313471,.3058202,.16918701,.20419529,5
221,1981,3.7469454,.31794211,.54137987,.12535816,8
221,1982,3.7491951,.31736517,.46587545,.16034207,3
221,1983,3.8021576,.31030127,.67002928,.094622299,3
221,1984,3.8166389,.3306762,.41724357,.10677242,4
221,1985,3.8173008,.32212383,.44545117,.060919892,14
221,1986,3.8220372,.32668632,.51623243,.13558301,6
221,1987,3.8125124,.32373187,.49853778,.26178011,5
221,1988,3.8211858,.31998479,.63364553,.25660378,6
221,1989,3.9535182,.33907175,.49513254,.055648305,3
221,1990,4.0046654,.33501312,.57362771,.089038387,6
221,1991,4.0251417,.35884392,.63009888,.07550019,7.5
221,1992,4.0170336,.36591443,.56470603,.11538462,4
221,1993,4.0423784,.37076232,.5433659,.11791383,7
221,1994,4.0597525,.37468821,.65630996,.06100218,3
221,1995,4.1111951,.37059304,.41788521,.11611705,4
221,1996,4.1396275,.37890497,.54221612,.12325986,2
221,1997,4.1501112,.38008213,.53550988,.13447519,4
221,1998,4.135673,.37286991,.51343054,.095119633,4
221,1999,4.1592965,.37839264,.74190313,.1039429,4
221,2000,4.1345596,.38598102,.62420273,.13937794,4
221,2001,4.1685562,.38499722,.54561293,.19671686,3
221,2002,4.101953,.3849673,.67169124,.15815277,5
221,2003,4.148016,.38930422,.60298926,.12801366,2
221,2004,4.1498961,.40059453,.71262336,.084973797,4.5
221,2005,4.158483,.40930784,.69553399,.13885032,5
221,2006,4.1846628,.41888928,.74245393,.104582,4
221,2007,4.1796379,.41206726,.72678316,.099186666,3
221,2008,4.1975288,.41652557,.50982404,.10152929,2
221,2009,4.2105594,.41563687,.7371543,.080054194,4
221,2010,4.2336559,.41864347,.68801993,.11094242,2
221,2011,4.2523675,.42343384,.81970054,.039149888,2
221,2012,4.266161,.42123362,.78249282,.048761986,1
221,2013,4.2940249,.42929438,.67701602,.010162601,1
221,2014,4.2806468,.41712287,.82032859,.0052402662,0
221,2015,4.2404995,,,0,
222,1971,2.1931245,,,0,
222,1972,2.217484,0,,0,
222,1973,2.2380462,,,0,
222,1974,2.2878017,,,0,
222,1975,2.1139433,0,,0,
222,1976,2.0374265,,,0,
222,1977,2.7435098,,,0,
222,1978,2.763428,,,0,
222,1979,2.7604225,,,0,
222,1980,2.8318698,0,,0,
222,1981,2.8830934,0,-.0055107502,0,
222,1982,2.8876173,,,0,
222,1983,2.9637878,.2082749,,0,
222,1984,2.9258275,.15033796,,0,
222,1985,2.8992732,.1838983,,0,
222,1986,2.974972,.16029276,.26093385,0,
222,1987,3.0153596,.2254892,,0,
222,1988,2.9965117,.2225319,,0,
222,1989,3.0588055,.22882476,.25284514,0,
222,1990,2.992995,.21729484,,0,
222,1991,3.0561423,.12216765,.34302989,0,
222,1992,3.0881362,.17785381,,0,
222,1993,3.0569048,.17129096,.25742114,0,
222,1994,3.0297894,.1909578,,0,
222,1995,3.0784569,.15174632,.056945913,0,
222,1996,3.1202447,.15903729,,0,
222,1997,3.1258066,.15666173,.50421131,0,
222,1998,3.1007152,.21657221,,.07930214,14
222,1999,3.1055102,.16241956,,0,
222,2000,3.1209028,.1482099,.42396271,0,
222,2001,3.0715139,.21915233,.29542455,0,
222,2002,3.065953,.18968043,.34115544,0,
222,2003,3.1068707,.13157772,,0,
222,2004,3.1411362,.15764938,,0,
222,2005,3.1455071,.13242577,,0,
222,2006,3.126456,.13823397,,0,
222,2007,3.2216749,.15190914,,0,
222,2008,3.1806991,.12947851,.1175123,.06596306,2
222,2009,3.2049334,.17008863,.28456196,0,
222,2010,3.3494718,.16224496,,0,
222,2011,3.3789427,.17793721,,.083577096,1.5
222,2012,3.4323277,.19514827,,.11086474,2
222,2013,3.4143047,.17811109,.38326263,0,
222,2014,3.4122925,.20475137,.33550924,.03869969,0
222,2015,3.3951516,,,0,
223,1960,3.5265977,.15252472,,.1189768,3
223,1961,3.6011906,.2433303,.3407799,.075150304,2
223,1962,3.500648,.23189075,,0,
223,1963,3.5272431,.26202822,.2430499,.14850014,4
223,1964,3.5634811,.24461745,.065225698,.054644808,19.5
223,1965,3.6987963,.29546455,.19743989,.080032013,5.5
223,1966,3.7186677,.28448069,.55418128,.019113149,10
223,1967,3.7402837,.27682009,.26601416,.090925626,5
223,1968,3.6398847,.29948199,.29566732,.045829516,13
223,1969,3.6054127,.27887845,.079356655,.04961548,4
223,1970,3.697578,.30849341,.49149564,.020064205,37
223,1971,3.7225516,.31188968,.36446464,0,
223,1972,3.7435098,.30216041,.52314085,.072202168,4
223,1973,3.7557986,.29723129,.60023981,.035093877,3.5
223,1974,3.8135142,.30296168,.29360077,.030726686,4
223,1975,3.8117759,.31709263,.50039548,.077124789,4
223,1976,3.768786,.31965703,.2623997,.085149862,5
223,1977,3.8793254,.32484436,.35231325,.026406126,7.5
223,1978,3.903307,.3445231,.38821337,.049975011,2
223,1979,3.9225698,.35412961,.41083509,.095613718,12
223,1980,3.9238138,.36332849,.51784909,.083422713,4
223,1981,3.9352553,.38662255,.70249075,.023215322,2.5
223,1982,3.9524534,.38947466,.69851905,.066941872,6.5
223,1983,3.9488041,.4140062,.7225166,.067506753,13
223,1984,3.9621799,.42295599,.73410779,.087279074,4
223,1985,3.9768083,.43449974,.68557078,.052742615,7
223,1986,4.0164065,.43056986,.67311358,.038517091,5
223,1987,4.0067229,.43164825,.72906154,.09846396,8
223,1988,4.0508051,.43001565,.88435763,.080064051,6
223,1989,4.0375857,.42651612,.8360461,.073367573,5
223,1990,4.0916319,.43080342,.66382086,.048586931,5
223,1991,4.0924048,.41875723,.8198579,.072750784,7
223,1992,4.0499539,.42954302,.79903871,.0713076,5
223,1993,4.0772591,.44408032,.79669482,.058592115,12
223,1994,4.1035299,.44375408,.6988349,.086668767,8
223,1995,4.1698508,.44050497,.75292146,.047342081,4
223,1996,4.1640553,.45091927,.79599291,.061686087,4
223,1997,4.1993437,.45861065,.81262505,.088467613,6
223,1998,4.1903038,.44445035,.82921934,.045164205,5
223,1999,4.2349219,.45868054,.7797966,.11061947,3
223,2000,4.2668662,.45282981,.81287503,.11359333,3
223,2001,4.2056103,.4506689,.79406732,.056057304,9
223,2002,4.2917905,.44539022,.8760938,.040860105,4
223,2003,4.2919235,.46256539,.87298834,.10722492,4
223,2004,4.3916936,.46404985,.83717191,.028405633,3
223,2005,4.3853741,.46625653,.79708731,.078231156,2
223,2006,4.3778524,.46597677,.79113883,.050272308,2
223,2007,4.4099164,.47276446,.85233623,.031129615,3.5
223,2008,4.4187322,.47005686,.82429099,.01906505,5
223,2009,4.4106593,.46639368,.85752785,.023307307,3
223,2010,4.4316049,.4607752,.88867301,.037016474,2
223,2011,4.4608078,.46626079,.91717547,.02768741,2
223,2012,4.4697337,.46380746,.87385082,.0067810402,1.5
223,2013,4.4870534,.46714962,.85641837,.0065159313,1
223,2014,4.5010457,.46455133,.92332631,0,
223,2015,4.4558344,,,0,
224,1960,3.8532114,.1749651,,.084127873,2.5
224,1961,3.9000938,.24881199,,.10069226,7.5
224,1962,3.878062,.30417427,.28444257,.13241525,4.5
224,1963,3.881042,.31121278,.074703544,.10520779,5.5
224,1964,3.9477768,.33678937,.36300462,.067666627,5
224,1965,3.9934363,.3384105,.50331199,.12182741,8
224,1966,4.0650568,.3445619,.55215883,.07747934,4
224,1967,4.0973616,.3412255,.67887807,.095900267,5.5
224,1968,4.1041455,.37140071,.69469607,.078678206,5
224,1969,4.1255789,.3694112,.62978768,.10484535,6
224,1970,4.1809568,.37314242,.37577835,.072516315,5
224,1971,4.1873231,.38787162,.39669949,.077957511,6
224,1972,4.1868997,.37851763,.40568805,.03251398,3
224,1973,4.2028966,.38675681,.65575415,.10028204,3.5
224,1974,4.2523189,.38219303,.38069323,.0503412,4
224,1975,4.2715163,.39070264,.30380666,.10168041,5
224,1976,4.2672186,.38557279,.5311771,.032428928,4
224,1977,4.3105659,.38430634,.45621634,.063588336,3
224,1978,4.3324585,.38884485,.71366769,.07441514,6.5
224,1979,4.3333669,.38538927,.55499935,.08354219,6
224,1980,4.3406029,.38466254,.79709971,.077597223,7
224,1981,4.3358388,.38508189,.73302013,.041533988,4
224,1982,4.3801932,.38553146,.60648084,.045835242,6
224,1983,4.3551064,.38988388,.56230146,.052975453,12.5
224,1984,4.3762484,.39204687,.74236381,.063072912,12
224,1985,4.3943992,.39657566,.73834944,.068556681,8
224,1986,4.3947144,.39555633,.72380024,.076566592,11
224,1987,4.3902106,.39914754,.64999974,.061077405,6
224,1988,4.3820891,.39273131,.71813893,.078825094,6
224,1989,4.400054,.40373316,.79052848,.067669772,7
224,1990,4.4141541,.40710497,.81298774,.061654657,7.5
224,1991,4.4058242,.40784794,.80462497,.051064499,7
224,1992,4.4477162,.41387659,.81334853,.060636323,10
224,1993,4.4002099,.4240436,.8205443,.071624689,6
224,1994,4.4218669,.43049082,.78807348,.068140522,10
224,1995,4.4758162,.43939501,.68698764,.06686727,7
224,1996,4.5308142,.44727415,.81736249,.047130905,10.5
224,1997,4.4745369,.44605461,.76277173,.060358126,8.5
224,1998,4.504158,.45153978,.84654236,.046982177,6
224,1999,4.4908571,.44973794,.82807195,.041984241,6
224,2000,4.5541739,.45354241,.75354922,.078159891,6
224,2001,4.4897475,.45304441,.80466706,.08094544,7
224,2002,4.4831448,.45149726,.76703548,.065748379,8.5
224,2003,4.504539,.45541379,.84736395,.062588014,6.5
224,2004,4.5768938,.45872021,.79437548,.042386353,7
224,2005,4.5353575,.46062288,.85878277,.020405188,4
224,2006,4.5516939,.47175181,.7456153,.030881528,6
224,2007,4.5646305,.47846711,.76753938,.035425238,5
224,2008,4.6847377,.48965681,.68031573,.020666281,3.5
224,2009,4.6098719,.49399415,.88195324,.014732603,4.5
224,2010,4.6571517,.49699184,.85405809,.015415107,4
224,2011,4.6599259,.50266004,.88557702,.0065644076,2
224,2012,4.7121696,.50536346,.88146424,.0019401277,2
224,2013,4.7050252,.50934601,.89818501,.0019723088,1
224,2014,4.7022066,.51074165,.9604255,0,
224,2015,4.6427712,,,0,
225,1960,3.0386202,0,,.091491312,40
225,1961,3.0269415,.027352521,,.093984962,11
225,1962,3.075182,.19181265,.038422242,.084104292,11
225,1963,3.0965624,.1920023,.24841864,0,
225,1964,3.1048284,.15269046,.038043968,0,
225,1965,3.133539,.19236051,.089270785,.073529415,26
225,1966,3.2081726,.24147777,.13987301,.061919503,8
225,1967,3.2491984,.25149292,.23303673,.056338027,3
225,1968,3.1900513,.22121179,.33757308,.12911555,6.5
225,1969,3.2347703,.2131294,,0,
225,1970,3.2886963,.21956193,.20422347,0,
225,1971,3.2435341,.21755126,.28904256,.057077624,4
225,1972,3.245019,.19312344,.32064748,0,
225,1973,3.3064251,.20766284,.18123414,0,
225,1974,3.3469396,.19418348,.053939115,.044984255,16
225,1975,3.413635,.2306612,.33835688,.077160493,5
225,1976,3.3838153,.24260694,.47873664,0,
225,1977,3.4466925,.26222044,.28287062,0,
